text,counts,file
Saturdays,9,050_2016.xml
Sundays,9,050_2016.xml
Sunday,19,050_2016.xml
Saturday,3,050_2016.xml
Friday,5,050_2016.xml
Thursday,1,050_2016.xml
Monday,14,050_2017.xml
Saturdays,9,050_2017.xml
Sundays,9,050_2017.xml
Sunday,19,050_2017.xml
Saturday,3,050_2017.xml
Friday,5,050_2017.xml
Thursday,1,050_2017.xml
Monday,14,050_2018.xml
Saturdays,9,050_2018.xml
Sundays,9,050_2018.xml
Sunday,19,050_2018.xml
Saturday,3,050_2018.xml
Friday,5,050_2018.xml
Thursday,1,050_2018.xml
Monday,14,050_2019.xml
Saturdays,9,050_2019.xml
Sundays,9,050_2019.xml
Sunday,19,050_2019.xml
Saturday,3,050_2019.xml
Friday,5,050_2019.xml
Thursday,1,050_2019.xml
Friday,1,060_2006.xml
Friday,1,060_2007.xml
Friday,1,060_2008.xml
Friday,1,060_2009.xml
Friday,1,060_2010.xml
Friday,1,060_2011.xml
Friday,1,060_2012.xml
Friday,1,060_2013.xml
Friday,1,060_2014.xml
Friday,1,060_2015.xml
Friday,1,060_2016.xml
Friday,1,060_2017.xml
Friday,1,060_2018.xml
Friday,1,060_2019.xml
Friday,6,070_1994.xml
Thursday,6,070_1994.xml
Friday,6,070_1995.xml
Thursday,6,070_1995.xml
Sundays,1,070_1995.xml
Saturday,1,070_1995.xml
Sunday,1,070_1995.xml
Sundays,1,070_1996.xml
Saturday,1,070_1996.xml
Sunday,1,070_1996.xml
Friday,6,070_1996.xml
Thursday,6,070_1996.xml
Sundays,1,070_1997.xml
Saturday,1,070_1997.xml
Sunday,1,070_1997.xml
Friday,5,070_1997.xml
Thursday,5,070_1997.xml
Sundays,1,070_1998.xml
Saturday,1,070_1998.xml
Sunday,1,070_1998.xml
Friday,5,070_1998.xml
Thursday,5,070_1998.xml
Monday,2,070_1999.xml
Sunday,3,070_1999.xml
Sundays,1,070_1999.xml
Saturday,1,070_1999.xml
Friday,6,070_1999.xml
Thursday,6,070_1999.xml
Saturday,2,070_2000.xml
Monday,2,070_2000.xml
Sunday,3,070_2000.xml
Sundays,1,070_2000.xml
Friday,6,070_2000.xml
Thursday,6,070_2000.xml
Saturday,2,070_2001.xml
Monday,2,070_2001.xml
Sunday,3,070_2001.xml
Sundays,1,070_2001.xml
Friday,6,070_2001.xml
Thursday,6,070_2001.xml
Saturday,2,070_2002.xml
Monday,2,070_2002.xml
Sunday,3,070_2002.xml
Sundays,1,070_2002.xml
Friday,12,070_2002.xml
Thursday,12,070_2002.xml
Saturday,2,070_2003.xml
Monday,2,070_2003.xml
Sunday,3,070_2003.xml
Sundays,1,070_2003.xml
Friday,12,070_2003.xml
Thursday,12,070_2003.xml
Saturday,2,070_2004.xml
Monday,2,070_2004.xml
Sunday,3,070_2004.xml
Sundays,1,070_2004.xml
Friday,12,070_2004.xml
Thursday,12,070_2004.xml
Saturday,2,070_2005.xml
Monday,2,070_2005.xml
Sunday,3,070_2005.xml
Sundays,1,070_2005.xml
Friday,12,070_2005.xml
Thursday,12,070_2005.xml
Saturday,2,070_2006.xml
Monday,2,070_2006.xml
Sunday,3,070_2006.xml
Sundays,1,070_2006.xml
Friday,11,070_2006.xml
Thursday,11,070_2006.xml
Saturday,2,070_2007.xml
Monday,2,070_2007.xml
Sunday,3,070_2007.xml
Sundays,1,070_2007.xml
Friday,11,070_2007.xml
Thursday,11,070_2007.xml
Saturday,2,070_2008.xml
Monday,2,070_2008.xml
Sunday,3,070_2008.xml
Sundays,1,070_2008.xml
Friday,12,070_2008.xml
Thursday,12,070_2008.xml
Saturday,2,070_2009.xml
Monday,2,070_2009.xml
Sunday,3,070_2009.xml
Sundays,1,070_2009.xml
Friday,12,070_2009.xml
Thursday,12,070_2009.xml
Saturday,2,070_2010.xml
Monday,2,070_2010.xml
Sunday,3,070_2010.xml
Wednesday,1,070_2010.xml
Sundays,1,070_2010.xml
Friday,12,070_2010.xml
Thursday,12,070_2010.xml
Saturday,2,070_2011.xml
Monday,2,070_2011.xml
Sunday,3,070_2011.xml
Wednesday,1,070_2011.xml
Sundays,1,070_2011.xml
Friday,12,070_2011.xml
