text,counts,file
17 years,1,020_2006.xml
5-year period,1,020_2006.xml
5-year time period,1,020_2006.xml
15 calendar days,4,020_2006.xml
15-day period,1,020_2006.xml
45 calendar days,2,020_2006.xml
25-day period,1,020_2006.xml
25 calendar days,2,020_2006.xml
4 year,3,020_2006.xml
7 calendar days,2,020_2006.xml
5 calendar days,3,020_2006.xml
60 years,1,020_2006.xml
41 years,1,020_2006.xml
7 years,1,020_2006.xml
30 calendar days,1,020_2006.xml
18 months,1,020_2006.xml
9 months,1,020_2006.xml
3 months,1,020_2006.xml
4 months,1,020_2006.xml
4-year period,1,020_2006.xml
6-month period,1,020_2006.xml
14 days,1,020_2006.xml
90-day period,1,020_2006.xml
31-day period,1,020_2006.xml
10-year period,1,020_2006.xml
49 days,1,020_2007.xml
75-day period,1,020_2007.xml
10 days,12,020_2007.xml
2 days,1,020_2007.xml
3 days,3,020_2007.xml
15 days,9,020_2007.xml
45 days,4,020_2007.xml
6 session days,1,020_2007.xml
6 session day period,1,020_2007.xml
7 days,1,020_2007.xml
60 days,25,020_2007.xml
30 days,27,020_2007.xml
5 years,16,020_2007.xml
3 years,7,020_2007.xml
60-day period,4,020_2007.xml
1 year,21,020_2007.xml
1-year period,2,020_2007.xml
180 days,13,020_2007.xml
36-month period,1,020_2007.xml
24-month period,1,020_2007.xml
12-month period,4,020_2007.xml
165 days,1,020_2007.xml
5-year period,2,020_2007.xml
120 days,3,020_2007.xml
90 days,19,020_2007.xml
21-day period,3,020_2007.xml
6 years,13,020_2007.xml
45-day period,5,020_2007.xml
4 years,12,020_2007.xml
10 years,8,020_2007.xml
2-year period,4,020_2007.xml
13 years,1,020_2007.xml
30-day period,3,020_2007.xml
5 days,2,020_2007.xml
6 months,6,020_2007.xml
20 days,4,020_2007.xml
10-day period,1,020_2007.xml
120-day period,1,020_2007.xml
4 business days,1,020_2007.xml
2 years,7,020_2007.xml
12 months,7,020_2007.xml
18 years,1,020_2007.xml
50 days,2,020_2007.xml
17 years,1,020_2007.xml
5-year time period,1,020_2007.xml
15 calendar days,4,020_2007.xml
15-day period,1,020_2007.xml
45 calendar days,2,020_2007.xml
25-day period,1,020_2007.xml
25 calendar days,2,020_2007.xml
4 year,3,020_2007.xml
7 calendar days,2,020_2007.xml
5 calendar days,3,020_2007.xml
60 years,1,020_2007.xml
41 years,1,020_2007.xml
7 years,1,020_2007.xml
30 calendar days,1,020_2007.xml
18 months,1,020_2007.xml
9 months,1,020_2007.xml
3 months,1,020_2007.xml
4 months,1,020_2007.xml
3-month period,1,020_2007.xml
4-year period,1,020_2007.xml
20 years,1,020_2007.xml
6-month period,1,020_2007.xml
14 days,1,020_2007.xml
90-day period,1,020_2007.xml
31-day period,1,020_2007.xml
10-year period,1,020_2007.xml
49 days,1,020_2008.xml
75-day period,1,020_2008.xml
10 days,12,020_2008.xml
2 days,1,020_2008.xml
3 days,3,020_2008.xml
15 days,9,020_2008.xml
45 days,6,020_2008.xml
6 session days,1,020_2008.xml
6 session day period,1,020_2008.xml
7 days,1,020_2008.xml
60 days,25,020_2008.xml
30 days,30,020_2008.xml
5 years,16,020_2008.xml
3 years,7,020_2008.xml
60-day period,4,020_2008.xml
1 year,19,020_2008.xml
1-year period,2,020_2008.xml
180 days,13,020_2008.xml
36-month period,1,020_2008.xml
24-month period,1,020_2008.xml
12-month period,4,020_2008.xml
165 days,1,020_2008.xml
5-year period,2,020_2008.xml
120 days,3,020_2008.xml
90 days,18,020_2008.xml
21-day period,3,020_2008.xml
6 years,8,020_2008.xml
45-day period,5,020_2008.xml
4 years,9,020_2008.xml
10 years,8,020_2008.xml
2-year period,3,020_2008.xml
30-day period,3,020_2008.xml
5 days,2,020_2008.xml
6 months,6,020_2008.xml
20 days,4,020_2008.xml
10-day period,1,020_2008.xml
120-day period,1,020_2008.xml
4 business days,1,020_2008.xml
2 years,5,020_2008.xml
12 months,7,020_2008.xml
18 years,1,020_2008.xml
50 days,2,020_2008.xml
17 years,1,020_2008.xml
5-year time period,1,020_2008.xml
15 calendar days,4,020_2008.xml
15-day period,1,020_2008.xml
45 calendar days,2,020_2008.xml
25-day period,1,020_2008.xml
25 calendar days,2,020_2008.xml
4 year,3,020_2008.xml
7 calendar days,2,020_2008.xml
5 calendar days,3,020_2008.xml
60 years,1,020_2008.xml
41 years,1,020_2008.xml
15 months,1,020_2008.xml
7 years,1,020_2008.xml
30 calendar days,1,020_2008.xml
18 months,1,020_2008.xml
9 months,1,020_2008.xml
3 months,1,020_2008.xml
4 months,1,020_2008.xml
3-month period,1,020_2008.xml
4-year period,1,020_2008.xml
20 years,5,020_2008.xml
6-month period,1,020_2008.xml
14 days,1,020_2008.xml
90-day period,4,020_2008.xml
25 years,4,020_2008.xml
50 years,4,020_2008.xml
31-day period,1,020_2008.xml
10-year period,1,020_2008.xml
49 days,1,020_2009.xml
75-day period,1,020_2009.xml
10 days,12,020_2009.xml
2 days,1,020_2009.xml
3 days,3,020_2009.xml
15 days,9,020_2009.xml
45 days,6,020_2009.xml
6 session days,1,020_2009.xml
6 session day period,1,020_2009.xml
7 days,1,020_2009.xml
60 days,25,020_2009.xml
30 days,30,020_2009.xml
5 years,16,020_2009.xml
3 years,7,020_2009.xml
60-day period,4,020_2009.xml
1 year,19,020_2009.xml
1-year period,3,020_2009.xml
180 days,13,020_2009.xml
36-month period,1,020_2009.xml
24-month period,1,020_2009.xml
12-month period,4,020_2009.xml
165 days,1,020_2009.xml
5-year period,2,020_2009.xml
120 days,3,020_2009.xml
90 days,18,020_2009.xml
21-day period,3,020_2009.xml
6 years,8,020_2009.xml
45-day period,5,020_2009.xml
4 years,9,020_2009.xml
10 years,8,020_2009.xml
2-year period,3,020_2009.xml
30-day period,3,020_2009.xml
5 days,2,020_2009.xml
6 months,6,020_2009.xml
20 days,4,020_2009.xml
10-day period,1,020_2009.xml
120-day period,1,020_2009.xml
4 business days,1,020_2009.xml
2 years,5,020_2009.xml
12 months,7,020_2009.xml
18 years,1,020_2009.xml
50 days,2,020_2009.xml
17 years,1,020_2009.xml
5-year time period,1,020_2009.xml
15 calendar days,4,020_2009.xml
15-day period,1,020_2009.xml
45 calendar days,2,020_2009.xml
25-day period,1,020_2009.xml
25 calendar days,2,020_2009.xml
4 year,3,020_2009.xml
7 calendar days,2,020_2009.xml
5 calendar days,3,020_2009.xml
60 years,1,020_2009.xml
41 years,1,020_2009.xml
15 months,1,020_2009.xml
7 years,1,020_2009.xml
30 calendar days,1,020_2009.xml
18 months,1,020_2009.xml
9 months,1,020_2009.xml
3 months,1,020_2009.xml
4 months,1,020_2009.xml
3-month period,1,020_2009.xml
4-year period,1,020_2009.xml
20 years,5,020_2009.xml
6-month period,1,020_2009.xml
14 days,1,020_2009.xml
90-day period,4,020_2009.xml
25 years,4,020_2009.xml
50 years,4,020_2009.xml
31-day period,1,020_2009.xml
10-year period,1,020_2009.xml
49 days,1,020_2010.xml
75-day period,1,020_2010.xml
10 days,12,020_2010.xml
2 days,1,020_2010.xml
3 days,3,020_2010.xml
15 days,9,020_2010.xml
45 days,6,020_2010.xml
6 session days,1,020_2010.xml
6 session day period,1,020_2010.xml
7 days,1,020_2010.xml
60 days,24,020_2010.xml
30 days,30,020_2010.xml
5 years,17,020_2010.xml
3 years,7,020_2010.xml
60-day period,4,020_2010.xml
1 year,19,020_2010.xml
