text,counts,file
(11-0001-0-1-802),1,020_2002.xml
(12-2319-0-1-302),1,020_2002.xml
(20-9922-0-2-806),1,020_2002.xml
(20-8413-0-8-373),1,020_2002.xml
(60-0111-0-1-601),1,020_2002.xml
(20-4444-0-3-155),1,020_2002.xml
(78-4131-0-3-351),1,020_2002.xml
(20-1850-0-1-908),1,020_2002.xml
(20-1850-0-1-351),1,020_2002.xml
(51-4064-0-3-373),1,020_2002.xml
(51-4065-0-3-373),1,020_2002.xml
(51-4066-0-3-373),1,020_2002.xml
(95-4039-0-3-371),1,020_2002.xml
(60-0113-0-1-601),1,020_2002.xml
(11-8242-0-7-155),1,020_2002.xml
(75-0340-0-1-552),1,020_2002.xml
(91-0240-01-502),1,020_2002.xml
(20-5737-0-2-806),1,020_2002.xml
(95-4061-0-3-403),1,020_2002.xml
(75-9931-0-3-550),1,020_2002.xml
(25-4056-0-3-373),1,020_2002.xml
(25-4470-0-3-373),1,020_2002.xml
(25-4468-0-3-373),1,020_2002.xml
(20-4108-0-3-373),1,020_2002.xml
(15-0104-0-1-153),1,020_2002.xml
(24-0200-0-1-805),1,020_2002.xml
(10-0941-0-1-752),1,020_2002.xml
(03-5175-0-2-376),1,020_2002.xml
(75-0580-0-1-571),1,020_2002.xml
(97-0040-0-1-054),1,020_2002.xml
(75-0404-0-1-651),1,020_2002.xml
(14-0418-0-1-806),1,020_2002.xml
(00-0215-0-1-801),1,020_2002.xml
(18-4020-0-3-372),1,020_2002.xml
(22-4055-0-3-373),1,020_2002.xml
(84-8930-0-7-705),1,020_2002.xml
(89-0302-0-1-271),1,020_2002.xml
(89-0303-0-1-271),1,020_2002.xml
(64-4110-0-3-999),1,020_2002.xml
(95-4054-0-3-271),1,020_2002.xml
(75-0320-0-1-551),1,020_2002.xml
(20-8175-0-7-551),1,020_2002.xml
(46-0300-0-1-401),1,020_2002.xml
(89-5068-0-2-271),1,020_2002.xml
(89-4452-0-3-271),1,020_2002.xml
(20-8144-0-7-601),1,020_2002.xml
(56-3400-0-1-054),1,020_2002.xml
(24-8135-0-7-602),1,020_2002.xml
(05-0107-0-1-801),1,020_2002.xml
(19-8186-0-7-602),1,020_2002.xml
(10-8110-0-7-602),1,020_2002.xml
(10-8122-0-7-602),1,020_2002.xml
(10-8124-0-7-602),1,020_2002.xml
(16-9971-0-7-601),1,020_2002.xml
(97-8097-0-7-602),1,020_2002.xml
(13-1450-0-1-306),1,020_2002.xml
(47-0105-0-1-802),1,020_2002.xml
(60-8011-0-7-601),1,020_2002.xml
(60-8012-0-7-602),1,020_2002.xml
(69-0241-0-1-403),1,020_2002.xml
(75-0379-0-1-551),1,020_2002.xml
(16-1521-0-1-600),1,020_2002.xml
(75-0409-0-1-601),1,020_2002.xml
(23-8115-0-7-602),1,020_2002.xml
(20-0114-0-1-271),1,020_2002.xml
(20-4109-0-3-803),1,020_2002.xml
(24-8424-0-8-602),1,020_2002.xml
(20-0112-0-1-271),1,020_2002.xml
(69-4120-0-3-402),1,020_2002.xml
(12-4085-0-3-351),1,020_2002.xml
(58-4236-0-3-453),1,020_2002.xml
(58-4235-0-3-451),1,020_2002.xml
(89-0206-0-1-271),1,020_2002.xml
(97-4090-0-3-051),1,020_2002.xml
(13-1250-0-1-376),1,020_2002.xml
(86-4098-0-3-604),1,020_2002.xml
(69-4302-0-3-403),1,020_2002.xml
(71-4030-0-3-151),1,020_2002.xml
(16-4204-0-3-601),1,020_2002.xml
(69-0122-0-1-401),1,020_2002.xml
(36-4009-0-3-701),1,020_2002.xml
(12-3539-0-1-605),1,020_2002.xml
(75-1552-0-1-609),1,020_2002.xml
(75-1522-0-1-609),1,020_2002.xml
(75-1550-0-1-609),1,020_2002.xml
(12-3512-0-1-605),1,020_2002.xml
(75-0512-0-1-55l),1,020_2002.xml
(75-0406-0-1-609),1,020_2002.xml
(WIC),1,020_2002.xml
(12-3510-0-1-605),1,020_2002.xml
(75-1501-0-1-609),1,020_2002.xml
(75-0350-0-1-550),2,020_2002.xml
(75-0391-0-1-551),1,020_2002.xml
(75-0390-0-1-551),1,020_2002.xml
(36-0160-0-1-703),1,020_2002.xml
(Mickey),1,020_2002.xml
(b)(3)(D),2,020_2002.xml
(h),5,020_2002.xml
(G)(i),1,020_2002.xml
(xviii),1,020_2002.xml
(xix),1,020_2002.xml
(NARAS),1,020_2002.xml
(RIAA),1,020_2002.xml
(ARSC),1,020_2002.xml
(ASCAP),1,020_2002.xml
(BMI),1,020_2002.xml
(SESAC),1,020_2002.xml
(NARM),1,020_2002.xml
(AES),1,020_2002.xml
(DiMA),1,020_2002.xml
(gross),1,020_2002.xml
(a),66,020_2003.xml
(b),64,020_2003.xml
(c),13,020_2003.xml
(1),526,020_2003.xml
(2),537,020_2003.xml
(3),278,020_2003.xml
(4),143,020_2003.xml
(5),90,020_2003.xml
(6),53,020_2003.xml
(7),43,020_2003.xml
(8),29,020_2003.xml
(9),22,020_2003.xml
(10),15,020_2003.xml
(11),12,020_2003.xml
(12),7,020_2003.xml
(13),4,020_2003.xml
(14),4,020_2003.xml
(1)(A),12,020_2003.xml
(B),381,020_2003.xml
(i),162,020_2003.xml
(ii),165,020_2003.xml
(d),11,020_2003.xml
(e)(1)(B),2,020_2003.xml
(A),331,020_2003.xml
(C),179,020_2003.xml
(D),84,020_2003.xml
(2)(A),11,020_2003.xml
(5)(A),7,020_2003.xml
(b)(1),8,020_2003.xml
(3)[(A),1,020_2003.xml
(iii),72,020_2003.xml
(iv),37,020_2003.xml
(I),66,020_2003.xml
(II),61,020_2003.xml
(3)(A),6,020_2003.xml
(f),2,020_2003.xml
(e),3,020_2003.xml
(ii)(I),2,020_2003.xml
(III),20,020_2003.xml
(IV),10,020_2003.xml
(V),4,020_2003.xml
(VI),2,020_2003.xml
(a)(1),6,020_2003.xml
(E),43,020_2003.xml
(F),28,020_2003.xml
(15),3,020_2003.xml
(16),3,020_2003.xml
(17),3,020_2003.xml
(18),3,020_2003.xml
(19),3,020_2003.xml
(20),2,020_2003.xml
(21),2,020_2003.xml
(22),2,020_2003.xml
(23),2,020_2003.xml
(Q),3,020_2003.xml
(G),16,020_2003.xml
(H),14,020_2003.xml
(J),5,020_2003.xml
(K),5,020_2003.xml
(L),3,020_2003.xml
(M),2,020_2003.xml
(N),2,020_2003.xml
(O),2,020_2003.xml
(P),2,020_2003.xml
(HS),3,020_2003.xml
(HWS),3,020_2003.xml
(8)(A),3,020_2003.xml
(C)(i),5,020_2003.xml
(B)(i),6,020_2003.xml
(4)(A),3,020_2003.xml
(3)(A)(i),1,020_2003.xml
(v),15,020_2003.xml
(vi),6,020_2003.xml
(vii),5,020_2003.xml
(viii),4,020_2003.xml
(ix),4,020_2003.xml
(x),4,020_2003.xml
(xi),3,020_2003.xml
(xii),3,020_2003.xml
(xiii),3,020_2003.xml
(xiv),3,020_2003.xml
(9)(A),1,020_2003.xml
(24),1,020_2003.xml
(25),1,020_2003.xml
(26),1,020_2003.xml
(A)(i),4,020_2003.xml
(6)(A),4,020_2003.xml
(11)(A),1,020_2003.xml
(aa),6,020_2003.xml
(bb),8,020_2003.xml
(4)(A)(i),1,020_2003.xml
(12)(A),1,020_2003.xml
(l)(6),1,020_2003.xml
(i)(I),1,020_2003.xml
(iii)(I),1,020_2003.xml
(I)(aa),1,020_2003.xml
(I)(bb),1,020_2003.xml
(cc),3,020_2003.xml
(PTA),1,020_2003.xml
(69–1128–0–1–401),1,020_2003.xml
(xv),2,020_2003.xml
(xvi),2,020_2003.xml
(xvii),2,020_2003.xml
(E)(i)–(E)(iv),1,020_2003.xml
(E)(v)–(E)(ix),1,020_2003.xml
(E)(ix),2,020_2003.xml
(E)(ix)–(E)(xii),1,020_2003.xml
(E)(xiii),1,020_2003.xml
(E)(xiv),1,020_2003.xml
(E)(xv)–(E)(xvii),1,020_2003.xml
(ii)(I)(cc),1,020_2003.xml
(ii)(I)(aa),1,020_2003.xml
(dd),1,020_2003.xml
(ee),1,020_2003.xml
(ff),1,020_2003.xml
(D)(i),1,020_2003.xml
(36-8132-0-7-701),1,020_2003.xml
(36-4012-0-3-701),1,020_2003.xml
(36-8455-0-8-701),1,020_2003.xml
(36-4010-0-3-701),1,020_2003.xml
(36-8150-0-7-701),1,020_2003.xml
(36-0120-0-1-701),2,020_2003.xml
(36-4048-0-3-703),1,020_2003.xml
(36-4014-0-3-705),1,020_2003.xml
(36-0155-0-1-701),1,020_2003.xml
(36-0137-0-1-702),3,020_2003.xml
(36-0153-0-1-701),1,020_2003.xml
(36-0154-0-1-701),1,020_2003.xml
(36-1119-0-1-704),1,020_2003.xml
(36-1025-0-1-704),1,020_2003.xml
(36-1024-0-1-704),1,020_2003.xml
(14-0412-0-1-806),1,020_2003.xml
(89-0304-0-1-271),1,020_2003.xml
(1974),1,020_2003.xml
(89-4045-0-3-271),1,020_2003.xml
(14-2303-0-1-452),1,020_2003.xml
(14-9973-0-7-999),1,020_2003.xml
(20-1895-0-1-808),1,020_2003.xml
(14-0415-0-1-808),1,020_2003.xml
(11-0001-0-1-802),1,020_2003.xml
(12-2319-0-1-302),1,020_2003.xml
(20-9922-0-2-806),1,020_2003.xml
(20-8413-0-8-373),1,020_2003.xml
(60-0111-0-1-601),1,020_2003.xml
(20-4444-0-3-155),1,020_2003.xml
(78-4131-0-3-351),1,020_2003.xml
(20-1850-0-1-908),1,020_2003.xml
(20-1850-0-1-351),1,020_2003.xml
(51-4064-0-3-373),1,020_2003.xml
(51-4065-0-3-373),1,020_2003.xml
(51-4066-0-3-373),1,020_2003.xml
(95-4039-0-3-371),1,020_2003.xml
(60-0113-0-1-601),1,020_2003.xml
(11-8242-0-7-155),1,020_2003.xml
(75-0340-0-1-552),1,020_2003.xml
(91-0240-01-502),1,020_2003.xml
(20-5737-0-2-806),1,020_2003.xml
(95-4061-0-3-403),1,020_2003.xml
(75-9931-0-3-550),1,020_2003.xml
(25-4056-0-3-373),1,020_2003.xml
(25-4470-0-3-373),1,020_2003.xml
(25-4468-0-3-373),1,020_2003.xml
(20-4108-0-3-373),1,020_2003.xml
(15-0104-0-1-153),1,020_2003.xml
(24-0200-0-1-805),1,020_2003.xml
(10-0941-0-1-752),1,020_2003.xml
(03-5175-0-2-376),1,020_2003.xml
(75-0580-0-1-571),1,020_2003.xml
(97-0040-0-1-054),1,020_2003.xml
(75-0404-0-1-651),1,020_2003.xml
(14-0418-0-1-806),1,020_2003.xml
(00-0215-0-1-801),1,020_2003.xml
(18-4020-0-3-372),1,020_2003.xml
(22-4055-0-3-373),1,020_2003.xml
(84-8930-0-7-705),1,020_2003.xml
(89-0302-0-1-271),1,020_2003.xml
(89-0303-0-1-271),1,020_2003.xml
(64-4110-0-3-999),1,020_2003.xml
(95-4054-0-3-271),1,020_2003.xml
(75-0320-0-1-551),1,020_2003.xml
(20-8175-0-7-551),1,020_2003.xml
(46-0300-0-1-401),1,020_2003.xml
(89-5068-0-2-271),1,020_2003.xml
(89-4452-0-3-271),1,020_2003.xml
(20-8144-0-7-601),1,020_2003.xml
(56-3400-0-1-054),1,020_2003.xml
(24-8135-0-7-602),1,020_2003.xml
(05-0107-0-1-801),1,020_2003.xml
(19-8186-0-7-602),1,020_2003.xml
(10-8110-0-7-602),1,020_2003.xml
(10-8122-0-7-602),1,020_2003.xml
(10-8124-0-7-602),1,020_2003.xml
(16-9971-0-7-601),1,020_2003.xml
(97-8097-0-7-602),1,020_2003.xml
(13-1450-0-1-306),1,020_2003.xml
(47-0105-0-1-802),1,020_2003.xml
(60-8011-0-7-601),1,020_2003.xml
(60-8012-0-7-602),1,020_2003.xml
(69-0241-0-1-403),1,020_2003.xml
(75-0379-0-1-551),1,020_2003.xml
(16-1521-0-1-600),1,020_2003.xml
(75-0409-0-1-601),1,020_2003.xml
(23-8115-0-7-602),1,020_2003.xml
(20-0114-0-1-271),1,020_2003.xml
(20-4109-0-3-803),1,020_2003.xml
(24-8424-0-8-602),1,020_2003.xml
(20-0112-0-1-271),1,020_2003.xml
(69-4120-0-3-402),1,020_2003.xml
(12-4085-0-3-351),1,020_2003.xml
(58-4236-0-3-453),1,020_2003.xml
(58-4235-0-3-451),1,020_2003.xml
(89-0206-0-1-271),1,020_2003.xml
(97-4090-0-3-051),1,020_2003.xml
(13-1250-0-1-376),1,020_2003.xml
(86-4098-0-3-604),1,020_2003.xml
(69-4302-0-3-403),1,020_2003.xml
(71-4030-0-3-151),1,020_2003.xml
(16-4204-0-3-601),1,020_2003.xml
(69-0122-0-1-401),1,020_2003.xml
(36-4009-0-3-701),1,020_2003.xml
(12-3539-0-1-605),1,020_2003.xml
(75-1552-0-1-609),1,020_2003.xml
(75-1522-0-1-609),1,020_2003.xml
(75-1550-0-1-609),1,020_2003.xml
(12-3512-0-1-605),1,020_2003.xml
(75-0512-0-1-55l),1,020_2003.xml
(75-0406-0-1-609),1,020_2003.xml
(WIC),1,020_2003.xml
(12-3510-0-1-605),1,020_2003.xml
(75-1501-0-1-609),1,020_2003.xml
(75-0350-0-1-550),2,020_2003.xml
(75-0391-0-1-551),1,020_2003.xml
(75-0390-0-1-551),1,020_2003.xml
(36-0160-0-1-703),1,020_2003.xml
(Mickey),1,020_2003.xml
(b)(3)(D),2,020_2003.xml
(h),5,020_2003.xml
(G)(i),1,020_2003.xml
(xviii),1,020_2003.xml
(xix),1,020_2003.xml
(NARAS),1,020_2003.xml
(RIAA),1,020_2003.xml
(ARSC),1,020_2003.xml
(ASCAP),1,020_2003.xml
(BMI),1,020_2003.xml
(SESAC),1,020_2003.xml
(NARM),1,020_2003.xml
(AES),1,020_2003.xml
(DiMA),1,020_2003.xml
(gross),1,020_2003.xml
(a),66,020_2004.xml
(b),64,020_2004.xml
(c),13,020_2004.xml
(1),532,020_2004.xml
(2),543,020_2004.xml
(3),282,020_2004.xml
(4),144,020_2004.xml
(5),93,020_2004.xml
(6),55,020_2004.xml
(7),43,020_2004.xml
(8),29,020_2004.xml
(9),22,020_2004.xml
(10),15,020_2004.xml
(11),12,020_2004.xml
(12),7,020_2004.xml
(13),4,020_2004.xml
(14),4,020_2004.xml
(1)(A),12,020_2004.xml
(B),376,020_2004.xml
(d),11,020_2004.xml
(e)(1)(B),2,020_2004.xml
(A),326,020_2004.xml
(C),176,020_2004.xml
(D),84,020_2004.xml
(2)(A),11,020_2004.xml
(5)(A),7,020_2004.xml
(b)(1),8,020_2004.xml
(3)[(A),1,020_2004.xml
(i),152,020_2004.xml
(ii),155,020_2004.xml
(iii),67,020_2004.xml
(iv),34,020_2004.xml
(I),65,020_2004.xml
(II),60,020_2004.xml
(3)(A),6,020_2004.xml
(f),2,020_2004.xml
(e),3,020_2004.xml
(ii)(I),2,020_2004.xml
(III),19,020_2004.xml
(IV),9,020_2004.xml
(V),4,020_2004.xml
(VI),2,020_2004.xml
(E),44,020_2004.xml
(F),27,020_2004.xml
(a)(1),6,020_2004.xml
(15),3,020_2004.xml
(16),3,020_2004.xml
(17),3,020_2004.xml
(18),3,020_2004.xml
(19),3,020_2004.xml
(20),2,020_2004.xml
(21),2,020_2004.xml
(22),2,020_2004.xml
(23),2,020_2004.xml
(Q),3,020_2004.xml
(G),16,020_2004.xml
(H),14,020_2004.xml
(J),5,020_2004.xml
(K),5,020_2004.xml
(L),3,020_2004.xml
(M),2,020_2004.xml
(N),2,020_2004.xml
(O),2,020_2004.xml
(P),2,020_2004.xml
(HS),3,020_2004.xml
(HWS),3,020_2004.xml
(8)(A),3,020_2004.xml
(C)(i),5,020_2004.xml
(B)(i),6,020_2004.xml
(4)(A),3,020_2004.xml
(3)(A)(i),1,020_2004.xml
(v),14,020_2004.xml
(vi),6,020_2004.xml
(vii),5,020_2004.xml
(viii),4,020_2004.xml
(ix),4,020_2004.xml
(x),4,020_2004.xml
(xi),3,020_2004.xml
(xii),3,020_2004.xml
(xiii),3,020_2004.xml
(xiv),3,020_2004.xml
(9)(A),1,020_2004.xml
(24),1,020_2004.xml
(25),1,020_2004.xml
(26),1,020_2004.xml
(A)(i),4,020_2004.xml
(6)(A),4,020_2004.xml
(11)(A),1,020_2004.xml
(aa),6,020_2004.xml
(bb),8,020_2004.xml
(4)(A)(i),1,020_2004.xml
(12)(A),1,020_2004.xml
(l)(6),1,020_2004.xml
(i)(I),1,020_2004.xml
(iii)(I),1,020_2004.xml
(I)(aa),1,020_2004.xml
(I)(bb),1,020_2004.xml
(cc),3,020_2004.xml
(PTA),1,020_2004.xml
(69–1128–0–1–401),1,020_2004.xml
(xv),2,020_2004.xml
(xvi),2,020_2004.xml
(xvii),2,020_2004.xml
(E)(i)–(E)(iv),1,020_2004.xml
(E)(v)–(E)(ix),1,020_2004.xml
(E)(ix),2,020_2004.xml
(E)(ix)–(E)(xii),1,020_2004.xml
(E)(xiii),1,020_2004.xml
(E)(xiv),1,020_2004.xml
(E)(xv)–(E)(xvii),1,020_2004.xml
(ii)(I)(cc),1,020_2004.xml
(ii)(I)(aa),1,020_2004.xml
(dd),1,020_2004.xml
(ee),1,020_2004.xml
(ff),1,020_2004.xml
(D)(i),1,020_2004.xml
(36-8132-0-7-701),1,020_2004.xml
(36-4012-0-3-701),1,020_2004.xml
(36-8455-0-8-701),1,020_2004.xml
(36-4010-0-3-701),1,020_2004.xml
(36-8150-0-7-701),1,020_2004.xml
(36-0120-0-1-701),2,020_2004.xml
(36-4048-0-3-703),1,020_2004.xml
(36-4014-0-3-705),1,020_2004.xml
(36-0155-0-1-701),1,020_2004.xml
(36-0137-0-1-702),3,020_2004.xml
(36-0153-0-1-701),1,020_2004.xml
(36-0154-0-1-701),1,020_2004.xml
(36-1119-0-1-704),1,020_2004.xml
(36-1025-0-1-704),1,020_2004.xml
(36-1024-0-1-704),1,020_2004.xml
(14-0412-0-1-806),1,020_2004.xml
(89-0304-0-1-271),1,020_2004.xml
(1974),1,020_2004.xml
(89-4045-0-3-271),1,020_2004.xml
(14-2303-0-1-452),1,020_2004.xml
(14-9973-0-7-999),1,020_2004.xml
(20-1895-0-1-808),1,020_2004.xml
(14-0415-0-1-808),1,020_2004.xml
(11-0001-0-1-802),1,020_2004.xml
(12-2319-0-1-302),1,020_2004.xml
(20-9922-0-2-806),1,020_2004.xml
(20-8413-0-8-373),1,020_2004.xml
(60-0111-0-1-601),1,020_2004.xml
(20-4444-0-3-155),1,020_2004.xml
(78-4131-0-3-351),1,020_2004.xml
(20-1850-0-1-908),1,020_2004.xml
(20-1850-0-1-351),1,020_2004.xml
(51-4064-0-3-373),1,020_2004.xml
(51-4065-0-3-373),1,020_2004.xml
(51-4066-0-3-373),1,020_2004.xml
(95-4039-0-3-371),1,020_2004.xml
(60-0113-0-1-601),1,020_2004.xml
(11-8242-0-7-155),1,020_2004.xml
(75-0340-0-1-552),1,020_2004.xml
(91-0240-01-502),1,020_2004.xml
(20-5737-0-2-806),1,020_2004.xml
(95-4061-0-3-403),1,020_2004.xml
(75-9931-0-3-550),1,020_2004.xml
(25-4056-0-3-373),1,020_2004.xml
(25-4470-0-3-373),1,020_2004.xml
(25-4468-0-3-373),1,020_2004.xml
(20-4108-0-3-373),1,020_2004.xml
(15-0104-0-1-153),1,020_2004.xml
(24-0200-0-1-805),1,020_2004.xml
(10-0941-0-1-752),1,020_2004.xml
(03-5175-0-2-376),1,020_2004.xml
(75-0580-0-1-571),1,020_2004.xml
(97-0040-0-1-054),1,020_2004.xml
(75-0404-0-1-651),1,020_2004.xml
(14-0418-0-1-806),1,020_2004.xml
(00-0215-0-1-801),1,020_2004.xml
(18-4020-0-3-372),1,020_2004.xml
(22-4055-0-3-373),1,020_2004.xml
(84-8930-0-7-705),1,020_2004.xml
(89-0302-0-1-271),1,020_2004.xml
(89-0303-0-1-271),1,020_2004.xml
(64-4110-0-3-999),1,020_2004.xml
(95-4054-0-3-271),1,020_2004.xml
(75-0320-0-1-551),1,020_2004.xml
(20-8175-0-7-551),1,020_2004.xml
(46-0300-0-1-401),1,020_2004.xml
(89-5068-0-2-271),1,020_2004.xml
(89-4452-0-3-271),1,020_2004.xml
(20-8144-0-7-601),1,020_2004.xml
(56-3400-0-1-054),1,020_2004.xml
(24-8135-0-7-602),1,020_2004.xml
(05-0107-0-1-801),1,020_2004.xml
(19-8186-0-7-602),1,020_2004.xml
(10-8110-0-7-602),1,020_2004.xml
(10-8122-0-7-602),1,020_2004.xml
(10-8124-0-7-602),1,020_2004.xml
(16-9971-0-7-601),1,020_2004.xml
(97-8097-0-7-602),1,020_2004.xml
(13-1450-0-1-306),1,020_2004.xml
(47-0105-0-1-802),1,020_2004.xml
(60-8011-0-7-601),1,020_2004.xml
(60-8012-0-7-602),1,020_2004.xml
(69-0241-0-1-403),1,020_2004.xml
(75-0379-0-1-551),1,020_2004.xml
(16-1521-0-1-600),1,020_2004.xml
(75-0409-0-1-601),1,020_2004.xml
(23-8115-0-7-602),1,020_2004.xml
(20-0114-0-1-271),1,020_2004.xml
(20-4109-0-3-803),1,020_2004.xml
(24-8424-0-8-602),1,020_2004.xml
(20-0112-0-1-271),1,020_2004.xml
(69-4120-0-3-402),1,020_2004.xml
(12-4085-0-3-351),1,020_2004.xml
(58-4236-0-3-453),1,020_2004.xml
(58-4235-0-3-451),1,020_2004.xml
(89-0206-0-1-271),1,020_2004.xml
(97-4090-0-3-051),1,020_2004.xml
(13-1250-0-1-376),1,020_2004.xml
(86-4098-0-3-604),1,020_2004.xml
(69-4302-0-3-403),1,020_2004.xml
(71-4030-0-3-151),1,020_2004.xml
(16-4204-0-3-601),1,020_2004.xml
(69-0122-0-1-401),1,020_2004.xml
(36-4009-0-3-701),1,020_2004.xml
(12-3539-0-1-605),1,020_2004.xml
(75-1552-0-1-609),1,020_2004.xml
(75-1522-0-1-609),1,020_2004.xml
(75-1550-0-1-609),1,020_2004.xml
(12-3512-0-1-605),1,020_2004.xml
(75-0512-0-1-55l),1,020_2004.xml
(75-0406-0-1-609),1,020_2004.xml
(WIC),1,020_2004.xml
(12-3510-0-1-605),1,020_2004.xml
(75-1501-0-1-609),1,020_2004.xml
(75-0350-0-1-550),2,020_2004.xml
(75-0391-0-1-551),1,020_2004.xml
(75-0390-0-1-551),1,020_2004.xml
(36-0160-0-1-703),1,020_2004.xml
(Mickey),1,020_2004.xml
(b)(3)(D),2,020_2004.xml
(h),5,020_2004.xml
(G)(i),1,020_2004.xml
(xviii),1,020_2004.xml
(xix),1,020_2004.xml
(NARAS),1,020_2004.xml
(RIAA),1,020_2004.xml
(ARSC),1,020_2004.xml
(ASCAP),1,020_2004.xml
(BMI),1,020_2004.xml
(SESAC),1,020_2004.xml
(NARM),1,020_2004.xml
(AES),1,020_2004.xml
(DiMA),1,020_2004.xml
(gross),1,020_2004.xml
(a),68,020_2005.xml
(b),65,020_2005.xml
(c),13,020_2005.xml
(1),537,020_2005.xml
(2),548,020_2005.xml
(3),284,020_2005.xml
(4),144,020_2005.xml
(5),93,020_2005.xml
(A),335,020_2005.xml
(B),385,020_2005.xml
(i),154,020_2005.xml
(ii),157,020_2005.xml
(iii),69,020_2005.xml
(iv),35,020_2005.xml
(C),178,020_2005.xml
(D),85,020_2005.xml
(E),45,020_2005.xml
(F),28,020_2005.xml
(G),17,020_2005.xml
(6),54,020_2005.xml
(7),42,020_2005.xml
(8),28,020_2005.xml
(9),21,020_2005.xml
(10),15,020_2005.xml
(11),12,020_2005.xml
(12),8,020_2005.xml
(13),5,020_2005.xml
(14),4,020_2005.xml
(1)(A),12,020_2005.xml
(d),11,020_2005.xml
(e)(1)(B),2,020_2005.xml
(2)(A),11,020_2005.xml
(5)(A),7,020_2005.xml
(b)(1),8,020_2005.xml
(3)[(A),1,020_2005.xml
(I),64,020_2005.xml
(II),59,020_2005.xml
(3)(A),6,020_2005.xml
(f),2,020_2005.xml
(e),3,020_2005.xml
(ii)(I),2,020_2005.xml
(III),19,020_2005.xml
(IV),9,020_2005.xml
(V),4,020_2005.xml
(VI),2,020_2005.xml
(a)(1),6,020_2005.xml
(15),3,020_2005.xml
(16),3,020_2005.xml
(17),3,020_2005.xml
(18),3,020_2005.xml
(19),3,020_2005.xml
(20),2,020_2005.xml
(21),2,020_2005.xml
(22),2,020_2005.xml
(23),2,020_2005.xml
(Q),3,020_2005.xml
(H),14,020_2005.xml
(J),5,020_2005.xml
(K),5,020_2005.xml
(L),3,020_2005.xml
(M),2,020_2005.xml
(N),2,020_2005.xml
(O),2,020_2005.xml
(P),2,020_2005.xml
(HS),3,020_2005.xml
(HWS),3,020_2005.xml
(8)(A),3,020_2005.xml
(C)(i),4,020_2005.xml
(B)(i),6,020_2005.xml
(4)(A),3,020_2005.xml
(3)(A)(i),1,020_2005.xml
(v),15,020_2005.xml
(vi),7,020_2005.xml
(vii),7,020_2005.xml
(viii),5,020_2005.xml
(ix),5,020_2005.xml
(x),5,020_2005.xml
(xi),4,020_2005.xml
(xii),4,020_2005.xml
(xiii),3,020_2005.xml
(xiv),3,020_2005.xml
(9)(A),1,020_2005.xml
(24),1,020_2005.xml
(25),1,020_2005.xml
(26),1,020_2005.xml
(A)(i),4,020_2005.xml
(6)(A),4,020_2005.xml
(11)(A),1,020_2005.xml
(aa),6,020_2005.xml
(bb),8,020_2005.xml
(4)(A)(i),1,020_2005.xml
(12)(A),1,020_2005.xml
(l)(6),1,020_2005.xml
(i)(I),1,020_2005.xml
(iii)(I),1,020_2005.xml
(I)(aa),1,020_2005.xml
(I)(bb),1,020_2005.xml
(cc),3,020_2005.xml
(PTA),1,020_2005.xml
(xv),2,020_2005.xml
(xvi),2,020_2005.xml
(xvii),2,020_2005.xml
(E)(i)–(E)(iv),1,020_2005.xml
(E)(v)–(E)(ix),1,020_2005.xml
(E)(ix),2,020_2005.xml
(E)(ix)–(E)(xii),1,020_2005.xml
(E)(xiii),1,020_2005.xml
(E)(xiv),1,020_2005.xml
(E)(xv)–(E)(xvii),1,020_2005.xml
(ii)(I)(cc),1,020_2005.xml
(ii)(I)(aa),1,020_2005.xml
(dd),1,020_2005.xml
(ee),1,020_2005.xml
(D)(i),1,020_2005.xml
(36-8132-0-7-701),1,020_2005.xml
(36-4012-0-3-701),1,020_2005.xml
(36-8455-0-8-701),1,020_2005.xml
(36-4010-0-3-701),1,020_2005.xml
(36-8150-0-7-701),1,020_2005.xml
(36-0120-0-1-701),2,020_2005.xml
(36-4048-0-3-703),1,020_2005.xml
(36-4014-0-3-705),1,020_2005.xml
(36-0155-0-1-701),1,020_2005.xml
(36-0137-0-1-702),3,020_2005.xml
(36-0153-0-1-701),1,020_2005.xml
(36-0154-0-1-701),1,020_2005.xml
(36-1119-0-1-704),1,020_2005.xml
(36-1025-0-1-704),1,020_2005.xml
(36-1024-0-1-704),1,020_2005.xml
(14-0412-0-1-806),1,020_2005.xml
(89-0304-0-1-271),1,020_2005.xml
(1974),1,020_2005.xml
(89-4045-0-3-271),1,020_2005.xml
(14-2303-0-1-452),1,020_2005.xml
(14-9973-0-7-999),1,020_2005.xml
(20-1895-0-1-808),1,020_2005.xml
(14-0415-0-1-808),1,020_2005.xml
(11-0001-0-1-802),1,020_2005.xml
(12-2319-0-1-302),1,020_2005.xml
(20-9922-0-2-806),1,020_2005.xml
(20-8413-0-8-373),1,020_2005.xml
(60-0111-0-1-601),1,020_2005.xml
(20-4444-0-3-155),1,020_2005.xml
(78-4131-0-3-351),1,020_2005.xml
(20-1850-0-1-908),1,020_2005.xml
(20-1850-0-1-351),1,020_2005.xml
(51-4064-0-3-373),1,020_2005.xml
(51-4065-0-3-373),1,020_2005.xml
(51-4066-0-3-373),1,020_2005.xml
(95-4039-0-3-371),1,020_2005.xml
(60-0113-0-1-601),1,020_2005.xml
(11-8242-0-7-155),1,020_2005.xml
(75-0340-0-1-552),1,020_2005.xml
(91-0240-01-502),1,020_2005.xml
