text,counts,file
Fiscal Years 1994 and 1995,1,010_1994.xml
Fiscal Years 1994 and 1995,1,010_1995.xml
Fiscal Years 1994 and 1995,1,010_1996.xml
Fiscal Years 1994 and 1995,1,010_1997.xml
Fiscal Years 1994 and 1995,1,010_1998.xml
Fiscal Years 1994 and 1995,1,010_1999.xml
Fiscal Years 1994 and 1995,1,010_2000.xml
Fiscal Years 1994 and 1995,1,010_2001.xml
Fiscal Years 1994 and 1995,1,010_2002.xml
Fiscal Years 1994 and 1995,1,010_2003.xml
Fiscal Years 1994 and 1995,1,010_2004.xml
Fiscal Years 1994 and 1995,1,010_2005.xml
Fiscal Years 1994 and 1995,1,010_2006.xml
Fiscal Years 1994 and 1995,1,010_2007.xml
Fiscal Years 1994 and 1995,1,010_2008.xml
Fiscal Years 1994 and 1995,1,010_2009.xml
Fiscal Years 1994 and 1995,1,010_2010.xml
Fiscal Years 1994 and 1995,1,010_2011.xml
Fiscal Years 1994 and 1995,1,010_2012.xml
Fiscal Years 1994 and 1995,1,010_2013.xml
Fiscal Years 1994 and 1995,1,010_2014.xml
Fiscal Years 1994 and 1995,1,010_2015.xml
Fiscal Years 1994 and 1995,1,010_2016.xml
Fiscal Years 1994 and 1995,1,010_2017.xml
Fiscal Years 1994 and 1995,1,010_2018.xml
Fiscal Years 1994 and 1995,1,010_2019.xml
fiscal year 1978,2,020_1994.xml
fiscal year 1983,1,020_1994.xml
fiscal year 1957,1,020_1994.xml
year 1977,2,020_1994.xml
fiscal year 1991,6,020_1994.xml
fiscal year 1990,1,020_1994.xml
fiscal year 1955,1,020_1994.xml
fiscal year 1995,9,020_1994.xml
fiscal year 1987,1,020_1994.xml
year 1974,1,020_1994.xml
fiscal year 1992,8,020_1994.xml
fiscal year 1993,7,020_1994.xml
fiscal year 1994,8,020_1994.xml
"fiscal years 1996, 1997, and 1998",1,020_1994.xml
"fiscal year 1995, 1996, 1997, or 1998",1,020_1994.xml
fiscal years 1992 through 1995,1,020_1994.xml
"fiscal year 1992, 1993, 1994, or 1995",1,020_1994.xml
"fiscal years 1992, 1993, 1994, and 1995",2,020_1994.xml
years 1993 and 1994,1,020_1994.xml
fiscal years 1991 through 1995,1,020_1994.xml
"fiscal years 1991, 1992, and 1993",4,020_1994.xml
fiscal years 1994 and 1995,2,020_1994.xml
year 1991,1,020_1994.xml
"year 1992, 1993, 1994, or 1995",2,020_1994.xml
"year 1992, 1993, 1994, 1995, 1996, 1997, or 1998",1,020_1994.xml
"year 1996, 1997, or 1998",1,020_1994.xml
fiscal year 1993 or 1994,2,020_1994.xml
"fiscal year 1991, 1992, 1993, 1994, 1995, 1996, 1997, or 1998",1,020_1994.xml
year 1990 or 1991,1,020_1994.xml
"fiscal year 1991, 1992, 1993, 1994, or 1995",1,020_1994.xml
fiscal years 1992 and 1993,3,020_1994.xml
"fiscal years 1994, 1995, 1996, 1997, and 1998",1,020_1994.xml
"fiscal year 1991, 1992, or 1993",1,020_1994.xml
fiscal year 1994 or 1995,3,020_1994.xml
"fiscal year 1996, 1997, or 1998",1,020_1994.xml
fiscal year 1994 and 1995,2,020_1994.xml
fiscal year 1996,1,020_1994.xml
fiscal year 1997,1,020_1994.xml
fiscal year 1998,3,020_1994.xml
fiscal year 1999,1,020_1994.xml
fiscal year 2000,1,020_1994.xml
fiscal year 1992 or 1993,1,020_1994.xml
"fiscal years 1993, 1994, and 1995",1,020_1994.xml
year 1994 or 1995,1,020_1994.xml
"fiscal year 1992, 1993",1,020_1994.xml
fiscal year 1986,2,020_1994.xml
fiscal year 1978,2,020_1995.xml
fiscal year 1983,1,020_1995.xml
fiscal year 1957,1,020_1995.xml
year 1977,2,020_1995.xml
fiscal year 1991,6,020_1995.xml
fiscal year 1990,1,020_1995.xml
fiscal year 1955,1,020_1995.xml
fiscal year 1995,12,020_1995.xml
fiscal year 1987,1,020_1995.xml
year 1974,1,020_1995.xml
fiscal year 1992,7,020_1995.xml
fiscal year 1993,6,020_1995.xml
fiscal year 1994,8,020_1995.xml
"fiscal years 1996, 1997, and 1998",1,020_1995.xml
"fiscal year 1995, 1996, 1997, or 1998",1,020_1995.xml
fiscal years 1992 through 1995,1,020_1995.xml
"fiscal year 1992, 1993, 1994, or 1995",1,020_1995.xml
"fiscal years 1992, 1993, 1994, and 1995",2,020_1995.xml
years 1993 and 1994,1,020_1995.xml
fiscal years 1991 through 1995,1,020_1995.xml
"fiscal years 1991, 1992, and 1993",4,020_1995.xml
fiscal years 1994 and 1995,2,020_1995.xml
year 1991,1,020_1995.xml
"year 1992, 1993, 1994, or 1995",2,020_1995.xml
"year 1992, 1993, 1994, 1995, 1996, 1997, or 1998",1,020_1995.xml
"year 1996, 1997, or 1998",1,020_1995.xml
fiscal year 1993 or 1994,2,020_1995.xml
"fiscal year 1991, 1992, 1993, 1994, 1995, 1996, 1997, or 1998",1,020_1995.xml
year 1990 or 1991,1,020_1995.xml
"fiscal year 1991, 1992, 1993, 1994, or 1995",1,020_1995.xml
fiscal years 1992 and 1993,3,020_1995.xml
"fiscal years 1994, 1995, 1996, 1997, and 1998",1,020_1995.xml
"fiscal year 1991, 1992, or 1993",1,020_1995.xml
fiscal year 1994 or 1995,3,020_1995.xml
"fiscal year 1996, 1997, or 1998",1,020_1995.xml
fiscal year 1994 and 1995,2,020_1995.xml
fiscal year 1996,1,020_1995.xml
fiscal year 1997,1,020_1995.xml
fiscal year 1998,3,020_1995.xml
fiscal year 1999,1,020_1995.xml
fiscal year 2000,1,020_1995.xml
fiscal year 1992 or 1993,1,020_1995.xml
"fiscal years 1993, 1994, and 1995",1,020_1995.xml
year 1994 or 1995,1,020_1995.xml
"fiscal year 1992, 1993",1,020_1995.xml
fiscal year 1986,2,020_1995.xml
"fiscal years 1996, 1997, 1998, 1999, 2000, 2001, and 2002",1,020_1995.xml
fiscal years 1995 and 1996,1,020_1995.xml
fiscal year 1978,2,020_1996.xml
fiscal year 1983,1,020_1996.xml
fiscal year 1957,1,020_1996.xml
year 1977,2,020_1996.xml
fiscal year 1991,6,020_1996.xml
fiscal year 1996,4,020_1996.xml
fiscal year 1990,1,020_1996.xml
fiscal year 1955,1,020_1996.xml
fiscal year 1997,3,020_1996.xml
fiscal year 1995,12,020_1996.xml
fiscal year 1987,1,020_1996.xml
year 1974,1,020_1996.xml
fiscal year 1992,7,020_1996.xml
fiscal year 1993,6,020_1996.xml
fiscal year 1994,8,020_1996.xml
"fiscal years 1996, 1997, and 1998",1,020_1996.xml
"fiscal year 1995, 1996, 1997, or 1998",1,020_1996.xml
fiscal years 1992 through 1995,1,020_1996.xml
"fiscal year 1992, 1993, 1994, or 1995",1,020_1996.xml
"fiscal years 1992, 1993, 1994, and 1995",2,020_1996.xml
"fiscal year 1997, 1998, 1999, 2000, 2001, or 2002",1,020_1996.xml
years 1993,1,020_1996.xml
fiscal years 1991 through 1995,1,020_1996.xml
"fiscal years 1991, 1992, and 1993",4,020_1996.xml
fiscal years 1994 and 1995,2,020_1996.xml
year 1991,1,020_1996.xml
"year 1992, 1993, 1994, or 1995",2,020_1996.xml
"year 1992, 1993, 1994, 1995, 1996, 1997, or 1998",1,020_1996.xml
"year 1996, 1997, or 1998",1,020_1996.xml
fiscal year 1993 or 1994,2,020_1996.xml
"fiscal year 1991, 1992, 1993, 1994, 1995, 1996, 1997, or 1998",1,020_1996.xml
year 1990 or 1991,1,020_1996.xml
"fiscal year 1991, 1992, 1993, 1994, or 1995",1,020_1996.xml
fiscal years 1992 and 1993,3,020_1996.xml
"fiscal years 1994, 1995, 1996, 1997, and 1998",1,020_1996.xml
"fiscal year 1991, 1992, or 1993",1,020_1996.xml
fiscal year 1994 or 1995,3,020_1996.xml
"fiscal year 1996, 1997, or 1998",1,020_1996.xml
"fiscal years 1994, 1995, and 1997",2,020_1996.xml
"fiscal year 1996, 1997, 1998, 1999, 2000, 2001, or 2002",1,020_1996.xml
fiscal year 1998,4,020_1996.xml
fiscal year 1999,2,020_1996.xml
fiscal year 2000,2,020_1996.xml
fiscal year 2001,1,020_1996.xml
fiscal year 2002,1,020_1996.xml
fiscal year 1992 or 1993,1,020_1996.xml
"fiscal years 1993, 1994, and 1995",1,020_1996.xml
year 1994 or 1995,1,020_1996.xml
"fiscal year 1992, 1993",1,020_1996.xml
fiscal year 1986,2,020_1996.xml
"fiscal years 1996, 1997, 1998, 1999, 2000, 2001, and 2002",1,020_1996.xml
fiscal years 1995 and 1996,1,020_1996.xml
fiscal year 1978,2,020_1997.xml
fiscal year 1983,1,020_1997.xml
fiscal year 1957,1,020_1997.xml
year 1977,2,020_1997.xml
fiscal year 1991,2,020_1997.xml
fiscal year 1996,1,020_1997.xml
fiscal year 1990,1,020_1997.xml
fiscal year 1998,8,020_1997.xml
fiscal year 1955,1,020_1997.xml
fiscal year 1997,2,020_1997.xml
fiscal year 1995,7,020_1997.xml
fiscal year 1987,1,020_1997.xml
year 1974,1,020_1997.xml
fiscal years 1998 through 2000,2,020_1997.xml
fiscal year 1999,4,020_1997.xml
fiscal year 2000,4,020_1997.xml
fiscal year 2001,4,020_1997.xml
fiscal year 2002,4,020_1997.xml
"fiscal year 1999, 2000, 2001, 2002, or 2003",2,020_1997.xml
fiscal year 1992,3,020_1997.xml
years 1993,1,020_1997.xml
"fiscal year 1998, 1999, or 2000",1,020_1997.xml
fiscal year 1992 or 1993,1,020_1997.xml
fiscal year 1994 or 1995,2,020_1997.xml
"fiscal years 1992, 1993, 1994, and 1995",1,020_1997.xml
fiscal year 1993,3,020_1997.xml
"fiscal years 1993, 1994, and 1995",1,020_1997.xml
fiscal year 1994,5,020_1997.xml
fiscal years 1994 and 1995,1,020_1997.xml
fiscal year 1993 or 1994,1,020_1997.xml
"fiscal year 1992, 1993",1,020_1997.xml
"fiscal years 1996, 1997, 1998, 1999, 2000, 2001, and 2002",1,020_1997.xml
fiscal years 1995 and 1996,1,020_1997.xml
fiscal year 1978,2,020_1998.xml
fiscal year 1983,1,020_1998.xml
fiscal year 1957,1,020_1998.xml
year 1977,2,020_1998.xml
fiscal year 1991,2,020_1998.xml
fiscal year 1996,1,020_1998.xml
fiscal year 1990,1,020_1998.xml
fiscal year 1998,9,020_1998.xml
fiscal year 1999,11,020_1998.xml
fiscal year 1955,1,020_1998.xml
fiscal year 1997,2,020_1998.xml
fiscal year 1995,7,020_1998.xml
fiscal year 1987,1,020_1998.xml
year 1974,1,020_1998.xml
fiscal years 1998 through 2000,2,020_1998.xml
fiscal year 2000,5,020_1998.xml
fiscal year 2001,5,020_1998.xml
fiscal year 2002,5,020_1998.xml
"fiscal year 1999, 2000, 2001, 2002, or 2003",2,020_1998.xml
fiscal year 1992,3,020_1998.xml
years 1993,1,020_1998.xml
fiscal year 2003,2,020_1998.xml
"fiscal years 2000, 2001, 2002, or 2003",2,020_1998.xml
fiscal years 2002 and 2003,1,020_1998.xml
fiscal years 2000 through 2003,1,020_1998.xml
"fiscal year 1998, 1999, or 2000",1,020_1998.xml
fiscal year 1992 or 1993,1,020_1998.xml
fiscal year 1994 or 1995,2,020_1998.xml
"fiscal years 1992, 1993, 1994, and 1995",1,020_1998.xml
fiscal year 1993,3,020_1998.xml
"fiscal years 1993, 1994, and 1995",1,020_1998.xml
fiscal year 1994,5,020_1998.xml
fiscal years 1994 and 1995,1,020_1998.xml
fiscal year 1993 or 1994,1,020_1998.xml
"fiscal year 1992, 1993",1,020_1998.xml
"fiscal years 1996, 1997, 1998, 1999, 2000, 2001, and 2002",1,020_1998.xml
fiscal years 1995 and 1996,1,020_1998.xml
fiscal year 1978,2,020_1999.xml
fiscal year 1983,1,020_1999.xml
fiscal year 1957,1,020_1999.xml
year 1977,2,020_1999.xml
year 1998,1,020_1999.xml
fiscal year 1991,2,020_1999.xml
fiscal year 1996,1,020_1999.xml
fiscal year 1990,1,020_1999.xml
fiscal year 1998,9,020_1999.xml
fiscal year 1999,12,020_1999.xml
fiscal year 2000,6,020_1999.xml
fiscal year 1955,1,020_1999.xml
fiscal year 1997,2,020_1999.xml
fiscal year 1995,7,020_1999.xml
fiscal year 1987,1,020_1999.xml
year 1974,1,020_1999.xml
fiscal years 1998 through 2000,2,020_1999.xml
fiscal year 2001,5,020_1999.xml
fiscal year 2002,5,020_1999.xml
"fiscal year 1999, 2000, 2001, 2002, or 2003",2,020_1999.xml
fiscal year 1992,3,020_1999.xml
years 1993,1,020_1999.xml
fiscal year 2003,2,020_1999.xml
"fiscal years 2000, 2001, 2002, or 2003",2,020_1999.xml
fiscal years 2002 and 2003,1,020_1999.xml
fiscal years 2000 through 2003,1,020_1999.xml
"fiscal year 1998, 1999, or 2000",1,020_1999.xml
fiscal year 1992 or 1993,1,020_1999.xml
fiscal year 1994 or 1995,2,020_1999.xml
"fiscal years 1992, 1993, 1994, and 1995",1,020_1999.xml
fiscal year 1993,3,020_1999.xml
"fiscal years 1993, 1994, and 1995",1,020_1999.xml
fiscal year 1994,5,020_1999.xml
fiscal years 1994 and 1995,1,020_1999.xml
fiscal year 1993 or 1994,1,020_1999.xml
"fiscal year 1992, 1993",1,020_1999.xml
"fiscal years 1996, 1997, 1998, 1999, 2000, 2001, and 2002",1,020_1999.xml
fiscal years 1995 and 1996,1,020_1999.xml
fiscal year 1978,2,020_2000.xml
fiscal year 1983,1,020_2000.xml
fiscal year 1957,1,020_2000.xml
year 1977,2,020_2000.xml
year 1998,1,020_2000.xml
fiscal year 1991,2,020_2000.xml
fiscal year 1996,1,020_2000.xml
fiscal year 1990,1,020_2000.xml
fiscal year 1998,9,020_2000.xml
fiscal year 1999,12,020_2000.xml
fiscal year 2000,6,020_2000.xml
fiscal year 1955,1,020_2000.xml
fiscal year 1997,2,020_2000.xml
fiscal year 1995,7,020_2000.xml
fiscal year 2001,6,020_2000.xml
fiscal year 1987,1,020_2000.xml
year 1974,1,020_2000.xml
fiscal years 1998 through 2000,2,020_2000.xml
fiscal year 2002,6,020_2000.xml
"fiscal year 1999, 2000, 2001, 2002, or 2003",2,020_2000.xml
fiscal year 1992,3,020_2000.xml
years 1993,1,020_2000.xml
fiscal year 2003,3,020_2000.xml
"fiscal years 2000, 2001, 2002, or 2003",2,020_2000.xml
fiscal years 2002 and 2003,1,020_2000.xml
fiscal years 2000 through 2003,1,020_2000.xml
"fiscal year 1998, 1999, or 2000",1,020_2000.xml
fiscal year 2004,2,020_2000.xml
fiscal year 2005,2,020_2000.xml
fiscal year 2006,2,020_2000.xml
fiscal year 2002 through 2006,5,020_2000.xml
fiscal year 1992 or 1993,1,020_2000.xml
fiscal year 1994 or 1995,2,020_2000.xml
"fiscal years 1992, 1993, 1994, and 1995",1,020_2000.xml
fiscal year 1993,3,020_2000.xml
"fiscal years 1993, 1994, and 1995",1,020_2000.xml
fiscal year 1994,5,020_2000.xml
fiscal years 1994 and 1995,1,020_2000.xml
fiscal year 1993 or 1994,1,020_2000.xml
"fiscal year 1992, 1993",1,020_2000.xml
"fiscal years 1996, 1997, 1998, 1999, 2000, 2001, and 2002",1,020_2000.xml
fiscal years 1995 and 1996,1,020_2000.xml
fiscal year 1978,2,020_2001.xml
fiscal year 1983,1,020_2001.xml
fiscal year 1957,1,020_2001.xml
year 1977,2,020_2001.xml
year 1998,1,020_2001.xml
fiscal year 1991,2,020_2001.xml
fiscal year 2002,15,020_2001.xml
fiscal year 1996,1,020_2001.xml
fiscal year 1990,1,020_2001.xml
fiscal year 1998,9,020_2001.xml
fiscal year 1999,12,020_2001.xml
fiscal year 2000,6,020_2001.xml
fiscal year 1955,1,020_2001.xml
fiscal year 1997,2,020_2001.xml
fiscal year 1995,7,020_2001.xml
fiscal year 2001,6,020_2001.xml
fiscal year 1987,1,020_2001.xml
year 1974,1,020_2001.xml
fiscal years 1998 through 2000,2,020_2001.xml
"fiscal year 1999, 2000, 2001, 2002, or 2003",2,020_2001.xml
fiscal year 1992,3,020_2001.xml
years 1993,1,020_2001.xml
fiscal year 2003,3,020_2001.xml
"fiscal years 2000, 2001, 2002, or 2003",2,020_2001.xml
fiscal years 2002 and 2003,1,020_2001.xml
fiscal years 2000 through 2003,1,020_2001.xml
"fiscal year 1998, 1999, or 2000",1,020_2001.xml
fiscal year 2004,2,020_2001.xml
fiscal year 2005,2,020_2001.xml
fiscal year 2006,2,020_2001.xml
fiscal year 2002 through 2006,5,020_2001.xml
fiscal year 1992 or 1993,1,020_2001.xml
fiscal year 1994 or 1995,2,020_2001.xml
"fiscal years 1992, 1993, 1994, and 1995",1,020_2001.xml
fiscal year 1993,3,020_2001.xml
"fiscal years 1993, 1994, and 1995",1,020_2001.xml
fiscal year 1994,5,020_2001.xml
fiscal years 1994 and 1995,1,020_2001.xml
fiscal year 1993 or 1994,1,020_2001.xml
"fiscal year 1992, 1993",1,020_2001.xml
"fiscal years 1996, 1997, 1998, 1999, 2000, 2001, and 2002",1,020_2001.xml
fiscal years 1995 and 1996,1,020_2001.xml
fiscal year 1978,2,020_2002.xml
fiscal year 1983,1,020_2002.xml
fiscal year 1957,1,020_2002.xml
year 1977,2,020_2002.xml
year 1998,1,020_2002.xml
fiscal year 1991,3,020_2002.xml
fiscal year 2002,24,020_2002.xml
fiscal year 1996,1,020_2002.xml
fiscal year 1990,1,020_2002.xml
fiscal year 1998,9,020_2002.xml
fiscal year 1999,12,020_2002.xml
fiscal year 2000,6,020_2002.xml
fiscal year 1955,1,020_2002.xml
fiscal year 1997,3,020_2002.xml
fiscal year 1995,7,020_2002.xml
fiscal year 2001,7,020_2002.xml
fiscal year 1987,1,020_2002.xml
year 1974,1,020_2002.xml
year 2001,1,020_2002.xml
fiscal years 1998 through 2000,2,020_2002.xml
"fiscal year 1999, 2000, 2001, 2002, or 2003",2,020_2002.xml
fiscal year 1992,3,020_2002.xml
years 1993,1,020_2002.xml
fiscal year 2003,3,020_2002.xml
"fiscal years 2000, 2001, 2002, or 2003",2,020_2002.xml
fiscal years 2002 and 2003,1,020_2002.xml
fiscal years 2000 through 2003,1,020_2002.xml
"fiscal year 1998, 1999, or 2000",1,020_2002.xml
fiscal year 2004,2,020_2002.xml
fiscal year 2005,2,020_2002.xml
fiscal year 2006,2,020_2002.xml
fiscal year 2002 through 2006,5,020_2002.xml
fiscal year 1992 or 1993,1,020_2002.xml
fiscal year 1994 or 1995,2,020_2002.xml
"fiscal years 1992, 1993, 1994, and 1995",1,020_2002.xml
fiscal year 1993,3,020_2002.xml
"fiscal years 1993, 1994, and 1995",1,020_2002.xml
fiscal year 1994,5,020_2002.xml
fiscal years 1994 and 1995,1,020_2002.xml
fiscal year 1993 or 1994,1,020_2002.xml
"fiscal year 1992, 1993",1,020_2002.xml
"fiscal years 1996, 1997, 1998, 1999, 2000, 2001, and 2002",1,020_2002.xml
fiscal years 1995 and 1996,1,020_2002.xml
fiscal year 1988,2,020_2002.xml
fiscal year 1973,1,020_2002.xml
fiscal year 1978,2,020_2003.xml
fiscal year 1983,1,020_2003.xml
fiscal year 1957,1,020_2003.xml
year 1977,2,020_2003.xml
year 1998,1,020_2003.xml
fiscal year 1991,3,020_2003.xml
fiscal year 2002,23,020_2003.xml
fiscal year 2003,14,020_2003.xml
fiscal year 1996,1,020_2003.xml
fiscal year 2004,5,020_2003.xml
fiscal year 1990,1,020_2003.xml
fiscal year 1998,8,020_2003.xml
fiscal year 1999,11,020_2003.xml
fiscal year 2000,5,020_2003.xml
fiscal year 1955,1,020_2003.xml
fiscal year 1997,2,020_2003.xml
fiscal year 1995,7,020_2003.xml
fiscal years 2003 through 2007,1,020_2003.xml
fiscal year 2001,6,020_2003.xml
fiscal year 1987,1,020_2003.xml
year 1974,1,020_2003.xml
year 2001,1,020_2003.xml
fiscal years 1998 through 2000,2,020_2003.xml
"fiscal year 1999, 2000, 2001, 2002, or 2003",2,020_2003.xml
fiscal year 1992,3,020_2003.xml
years 1993,1,020_2003.xml
"fiscal years 2000, 2001, 2002, or 2003",2,020_2003.xml
fiscal years 2002 and 2003,1,020_2003.xml
fiscal years 2000 through 2003,1,020_2003.xml
"fiscal year 1998, 1999, or 2000",1,020_2003.xml
fiscal year 2005,2,020_2003.xml
fiscal year 2006,2,020_2003.xml
fiscal year 2002 through 2006,5,020_2003.xml
fiscal year 1992 or 1993,1,020_2003.xml
fiscal year 1994 or 1995,2,020_2003.xml
"fiscal years 1992, 1993, 1994, and 1995",1,020_2003.xml
fiscal year 1993,3,020_2003.xml
"fiscal years 1993, 1994, and 1995",1,020_2003.xml
fiscal year 1994,5,020_2003.xml
fiscal years 1994 and 1995,1,020_2003.xml
fiscal year 1993 or 1994,1,020_2003.xml
"fiscal year 1992, 1993",1,020_2003.xml
"fiscal years 1996, 1997, 1998, 1999, 2000, 2001, and 2002",1,020_2003.xml
fiscal years 1995 and 1996,1,020_2003.xml
fiscal year 1988,2,020_2003.xml
fiscal year 1973,1,020_2003.xml
fiscal year 1978,2,020_2004.xml
fiscal year 1983,1,020_2004.xml
fiscal year 2005,16,020_2004.xml
fiscal year 1957,1,020_2004.xml
year 1977,2,020_2004.xml
year 1998,1,020_2004.xml
fiscal year 1991,3,020_2004.xml
fiscal year 2002,23,020_2004.xml
fiscal year 2003,14,020_2004.xml
fiscal year 1996,1,020_2004.xml
fiscal year 2004,10,020_2004.xml
fiscal year 1990,1,020_2004.xml
fiscal year 1998,8,020_2004.xml
fiscal year 1999,11,020_2004.xml
fiscal year 2000,5,020_2004.xml
fiscal year 1955,1,020_2004.xml
fiscal year 1997,2,020_2004.xml
fiscal year 1995,7,020_2004.xml
fiscal years 2003 through 2007,1,020_2004.xml
fiscal year 2001,6,020_2004.xml
fiscal year 1987,1,020_2004.xml
year 1974,1,020_2004.xml
year 2001,1,020_2004.xml
fiscal years 1998 through 2000,2,020_2004.xml
"fiscal year 1999, 2000, 2001, 2002, or 2003",2,020_2004.xml
fiscal year 1992,3,020_2004.xml
years 1993,1,020_2004.xml
"fiscal years 2000, 2001, 2002, or 2003",2,020_2004.xml
fiscal years 2002 and 2003,1,020_2004.xml
fiscal years 2000 through 2003,1,020_2004.xml
"fiscal year 1998, 1999, or 2000",1,020_2004.xml
fiscal year 2006,2,020_2004.xml
fiscal year 2002 through 2006,5,020_2004.xml
fiscal year 1992 or 1993,1,020_2004.xml
fiscal year 1994 or 1995,2,020_2004.xml
"fiscal years 1992, 1993, 1994, and 1995",1,020_2004.xml
fiscal year 1993,3,020_2004.xml
"fiscal years 1993, 1994, and 1995",1,020_2004.xml
fiscal year 1994,5,020_2004.xml
fiscal years 1994 and 1995,1,020_2004.xml
fiscal year 1993 or 1994,1,020_2004.xml
"fiscal year 1992, 1993",1,020_2004.xml
"fiscal years 1996, 1997, 1998, 1999, 2000, 2001, and 2002",1,020_2004.xml
fiscal years 1995 and 1996,1,020_2004.xml
fiscal year 1988,2,020_2004.xml
fiscal year 1973,1,020_2004.xml
fiscal year 1978,2,020_2005.xml
fiscal year 1983,1,020_2005.xml
fiscal year 2005,18,020_2005.xml
fiscal year 1957,1,020_2005.xml
year 1977,2,020_2005.xml
year 1998,1,020_2005.xml
fiscal year 1991,2,020_2005.xml
fiscal year 2002,22,020_2005.xml
fiscal year 2003,13,020_2005.xml
fiscal year 1996,1,020_2005.xml
fiscal year 2004,9,020_2005.xml
fiscal year 1990,1,020_2005.xml
fiscal year 1998,7,020_2005.xml
fiscal year 1999,8,020_2005.xml
fiscal year 2000,4,020_2005.xml
fiscal year 1955,1,020_2005.xml
fiscal year 1997,2,020_2005.xml
fiscal year 1995,7,020_2005.xml
fiscal years 2003 through 2007,1,020_2005.xml
fiscal year 2001,5,020_2005.xml
fiscal year 1987,1,020_2005.xml
fiscal year 2006,7,020_2005.xml
year 1974,1,020_2005.xml
year 2001,1,020_2005.xml
fiscal years 1998 through 2000,2,020_2005.xml
"fiscal year 1999, 2000, 2001, 2002, or 2003",2,020_2005.xml
fiscal year 1992,3,020_2005.xml
"years 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, and 2009",1,020_2005.xml
fiscal year 2007,2,020_2005.xml
fiscal year 2008,2,020_2005.xml
fiscal year 2009,2,020_2005.xml
"fiscal year 2007, 2008, or 2009",1,020_2005.xml
fiscal years 2007 through 2010,1,020_2005.xml
"fiscal year 2007, 2008, 2009, or 2010",1,020_2005.xml
"fiscal year 1998, 1999, or 2000",1,020_2005.xml
fiscal year 2002 through 2006,5,020_2005.xml
fiscal year 1992 or 1993,1,020_2005.xml
fiscal year 1994 or 1995,2,020_2005.xml
"fiscal years 1992, 1993, 1994, and 1995",1,020_2005.xml
fiscal year 1993,3,020_2005.xml
"fiscal years 1993, 1994, and 1995",1,020_2005.xml
fiscal year 1994,5,020_2005.xml
fiscal years 1994 and 1995,1,020_2005.xml
fiscal year 1993 or 1994,1,020_2005.xml
"fiscal year 1992, 1993",1,020_2005.xml
"fiscal years 1996, 1997, 1998, 1999, 2000, 2001, and 2002",1,020_2005.xml
fiscal years 1995 and 1996,1,020_2005.xml
fiscal year 1988,2,020_2005.xml
fiscal year 1973,1,020_2005.xml
fiscal year 1978,2,020_2006.xml
fiscal year 1983,1,020_2006.xml
fiscal year 2005,18,020_2006.xml
fiscal year 1957,1,020_2006.xml
year 1977,2,020_2006.xml
year 1998,1,020_2006.xml
fiscal year 1991,2,020_2006.xml
fiscal year 2002,22,020_2006.xml
fiscal year 2003,13,020_2006.xml
fiscal year 1996,1,020_2006.xml
fiscal year 2004,9,020_2006.xml
fiscal year 1990,1,020_2006.xml
fiscal year 1998,7,020_2006.xml
fiscal year 1999,8,020_2006.xml
fiscal year 2000,4,020_2006.xml
fiscal year 1955,1,020_2006.xml
fiscal year 1997,2,020_2006.xml
fiscal year 1995,7,020_2006.xml
fiscal years 2003 through 2007,1,020_2006.xml
fiscal year 2001,5,020_2006.xml
fiscal year 1987,1,020_2006.xml
fiscal year 2006,7,020_2006.xml
year 1974,1,020_2006.xml
year 2001,1,020_2006.xml
fiscal years 1998 through 2000,2,020_2006.xml
"fiscal year 1999, 2000, 2001, 2002, or 2003",2,020_2006.xml
fiscal year 1992,3,020_2006.xml
"years 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, and 2009",1,020_2006.xml
fiscal year 2007,2,020_2006.xml
fiscal year 2008,2,020_2006.xml
fiscal year 2009,2,020_2006.xml
"fiscal year 2007, 2008, or 2009",1,020_2006.xml
fiscal years 2007 through 2010,1,020_2006.xml
"fiscal year 2007, 2008, 2009, or 2010",1,020_2006.xml
"fiscal year 1998, 1999, or 2000",1,020_2006.xml
fiscal year 2002 through 2006,5,020_2006.xml
fiscal year 1992 or 1993,1,020_2006.xml
fiscal year 1994 or 1995,2,020_2006.xml
"fiscal years 1992, 1993, 1994, and 1995",1,020_2006.xml
fiscal year 1993,3,020_2006.xml
"fiscal years 1993, 1994, and 1995",1,020_2006.xml
fiscal year 1994,5,020_2006.xml
fiscal years 1994 and 1995,1,020_2006.xml
fiscal year 1993 or 1994,1,020_2006.xml
"fiscal year 1992, 1993",1,020_2006.xml
"fiscal years 1996, 1997, 1998, 1999, 2000, 2001, and 2002",1,020_2006.xml
fiscal years 1995 and 1996,1,020_2006.xml
fiscal year 1988,2,020_2006.xml
fiscal year 1973,1,020_2006.xml
fiscal year 1978,2,020_2007.xml
fiscal year 1983,1,020_2007.xml
fiscal year 2005,19,020_2007.xml
fiscal year 1957,1,020_2007.xml
year 1977,2,020_2007.xml
year 1998,1,020_2007.xml
fiscal year 1991,2,020_2007.xml
fiscal year 2002,22,020_2007.xml
fiscal year 2003,13,020_2007.xml
fiscal year 1996,1,020_2007.xml
fiscal year 2004,9,020_2007.xml
fiscal year 2008,12,020_2007.xml
fiscal year 1990,1,020_2007.xml
